"ENSG_id","Symbol"
"ENSG00000261434.1","CTD-2083E4.7"
"ENSG00000260774.1","CTD-2083E4.4"
"ENSG00000248925.1","CTD-2083E4.6"
"ENSG00000221990.4","EXOC3-AS1"
"ENSG00000188242.4","PP7080"
"ENSG00000225138.6","CTD-2228K2.7"
"ENSG00000250385.1","RP11-310P5.2"
"ENSG00000249650.1","RP11-310P5.1"
"ENSG00000271781.1","CTD-2589H19.6"
"ENSG00000248949.1","RP11-661C8.2"
"ENSG00000250173.1","RP11-661C8.3"
"ENSG00000215246.5","RP11-43F13.3"
"ENSG00000272347.1","RP11-43F13.4"
"ENSG00000249201.2","CTD-3080P12.3"
"ENSG00000250584.2","LINC01511"
"ENSG00000279908.1","RP11-325I22.3"
"ENSG00000251532.1","CTD-2245E15.3"
"ENSG00000271119.1","CTD-2012J19.3"
"ENSG00000260066.1","CTD-2587M23.1"
"ENSG00000249966.1","CTD-2194D22.1"
"ENSG00000250417.1","CTD-2194D22.2"
"ENSG00000279222.1","CTD-2194D22.5"
"ENSG00000249116.1","CTD-2194D22.3"
"ENSG00000249326.1","CTD-2194D22.4"
"ENSG00000248994.1","RP11-259O2.1"
"ENSG00000248597.1","RP11-259O2.2"
"ENSG00000249731.1","RP11-259O2.3"
"ENSG00000281560.1","LSINCT5"
"ENSG00000259757.1","RP11-129I19.2"
"ENSG00000248137.1","RP11-468D11.1"
"ENSG00000248736.1","RP11-35O7.1"
"ENSG00000249808.2","LINC01377"
"ENSG00000248118.1","LINC01019"
"ENSG00000249830.1","RP11-121L11.3"
"ENSG00000250716.1","LINC01017"
"ENSG00000259603.1","CTD-2012M11.3"
"ENSG00000248962.1","CTD-2287N17.1"
"ENSG00000249994.1","CTD-2383I20.1"
"ENSG00000250921.1","CTD-2008N3.1"
"ENSG00000260763.1","RP11-445O3.3"
"ENSG00000248973.1","RP11-445O3.2"
"ENSG00000231291.3","RP11-445O3.1"
"ENSG00000251371.1","CTD-2318H23.1"
"ENSG00000249521.1","CTD-2161F6.3"
"ENSG00000248311.1","CTD-2161F6.2"
"ENSG00000248467.1","CTD-2161F6.1"
"ENSG00000249941.1","CTD-2046I8.1"
"ENSG00000251506.1","CTD-2247C11.2"
"ENSG00000250481.1","CTD-2247C11.1"
"ENSG00000215231.6","LINC01020"
"ENSG00000251426.1","CTD-2247C11.4"
"ENSG00000250529.1","CTD-2247C11.5"
"ENSG00000250579.1","CTD-2297D10.2"
"ENSG00000250866.1","CTD-2297D10.1"
"ENSG00000261037.1","CTC-471C19.1"
"ENSG00000259861.1","CTC-471C19.2"
"ENSG00000278913.1","CTD-2299N12.1"
"ENSG00000250490.1","FLJ33360"
"ENSG00000250056.4","LINC01018"
"ENSG00000248677.1","CTD-2044J15.1"
"ENSG00000251365.1","RP11-332J15.3"
"ENSG00000272071.1","RP11-332J15.4"
"ENSG00000249734.1","RP11-332J15.1"
"ENSG00000250060.1","RP11-332J15.2"
"ENSG00000250974.1","RP11-122F24.1"
"ENSG00000251250.1","RP11-404K5.4"
"ENSG00000251678.1","CTD-2296D1.1"
"ENSG00000250668.1","CTD-2296D1.2"
"ENSG00000249638.1","CTD-2296D1.3"
"ENSG00000249865.1","CTD-2296D1.4"
"ENSG00000223597.2","CTD-2296D1.5"
"ENSG00000250761.2","RP11-711G10.1"
"ENSG00000251168.1","CTD-2072I24.1"
"ENSG00000280338.1","RP11-334G8.1"
"ENSG00000280251.1","RP11-215I16.2"
"ENSG00000245729.2","RP11-480D4.1"
"ENSG00000249159.5","RP11-480D4.2"
"ENSG00000272049.1","RP11-480D4.6"
"ENSG00000247516.4","MIR4458HG"
"ENSG00000279075.1","RP11-480D4.7"
"ENSG00000249782.1","RP11-417J1.1"
"ENSG00000279097.1","RP11-417J1.5"
"ENSG00000279264.1","RP11-417J1.6"
"ENSG00000279002.1","RP11-417J1.7"
"ENSG00000280373.1","RP11-417J1.8"
"ENSG00000279125.1","RP11-417J1.4"
"ENSG00000280438.1","RP11-315A16.2"
"ENSG00000278877.1","RP11-315A16.3"
"ENSG00000260981.1","RP11-315A16.1"
"ENSG00000280185.1","RP11-315A16.4"
"ENSG00000250198.1","RP11-143A12.3"
"ENSG00000279635.1","RP11-143A12.1"
"ENSG00000250619.1","CTD-2215L10.1"
"ENSG00000248537.1","CTD-2201E9.4"
"ENSG00000279698.1","CTD-2201E9.3"
"ENSG00000251370.1","CTD-2201E9.1"
"ENSG00000250001.1","CTD-2201E9.2"
"ENSG00000250786.1","SNHG18"
"ENSG00000248525.2","CTD-2001E22.1"
"ENSG00000249781.5","CTD-2143L24.1"
"ENSG00000250814.1","RP11-447B18.1"
"ENSG00000279011.1","RP11-191F9.4"
"ENSG00000279755.1","RP11-191F9.2"
"ENSG00000278874.1","RP11-191F9.3"
"ENSG00000280016.1","RP11-191F9.1"
"ENSG00000249807.1","CTD-2199O4.1"
"ENSG00000280449.1","CTD-2199O4.4"
"ENSG00000280368.1","CTD-2199O4.5"
"ENSG00000260515.1","CTD-2199O4.3"
"ENSG00000271998.1","CTD-2199O4.7"
"ENSG00000272417.1","CTD-2199O4.6"
"ENSG00000248968.1","CTD-2256P15.1"
"ENSG00000271980.1","CTD-2256P15.4"
"ENSG00000271715.1","CTD-2256P15.5"
"ENSG00000280369.1","CTD-2256P15.3"
"ENSG00000259802.1","CTD-2256P15.2"
"ENSG00000250600.1","ROPN1L-AS1"
"ENSG00000246016.2","LINC01513"
"ENSG00000249166.1","RP11-1C1.6"
"ENSG00000249396.1","RP11-1C1.4"
"ENSG00000249160.3","RP11-1C1.5"
"ENSG00000280017.1","RP11-54F2.9"
"ENSG00000279450.1","RP11-54F2.8"
"ENSG00000250106.1","ANKRD33B-AS1"
"ENSG00000279979.1","CTD-2154B17.3"
"ENSG00000278865.1","CTD-2154B17.2"
"ENSG00000272324.4","CTD-2154B17.4"
"ENSG00000250576.1","CTD-2154B17.1"
"ENSG00000248783.1","RP11-308B16.2"
"ENSG00000248131.4","LINC01194"
"ENSG00000248457.1","RP11-419C19.2"
"ENSG00000248145.1","CTC-305H11.1"
"ENSG00000251423.1","CTB-51A17.1"
"ENSG00000261360.1","CTD-2165H16.4"
"ENSG00000272057.1","CTB-40H15.4"
"ENSG00000249332.1","RP1-251I12.1"
"ENSG00000248486.1","RP1-137K24.1"
"ENSG00000250250.1","CTD-2350J17.1"
"ENSG00000250981.1","RP11-19O2.1"
"ENSG00000250448.1","RP11-19O2.2"
"ENSG00000248150.1","RP1-167G20.1"
"ENSG00000249737.1","RP1-167G20.2"
"ENSG00000246214.1","RP11-260E18.1"
"ENSG00000250415.1","CTC-461F20.1"
"ENSG00000271892.1","CTD-2228A4.1"
"ENSG00000215196.4","AC091878.1"
"ENSG00000248223.1","CTD-2139B15.2"
"ENSG00000249199.1","CTD-2139B15.5"
"ENSG00000250822.1","CTD-2139B15.4"
"ENSG00000248455.4","RP11-321E2.3"
"ENSG00000249662.4","RP11-321E2.4"
"ENSG00000249937.4","RP11-454P21.1"
"ENSG00000248693.1","CTD-2023M8.1"
"ENSG00000249174.1","RP11-124N3.3"
"ENSG00000251487.1","RP11-124N3.2"
"ENSG00000249854.1","RP11-420O16.1"
"ENSG00000251629.5","RP11-774D14.1"
"ENSG00000249490.1","CTD-2333M24.1"
"ENSG00000249359.2","RP11-374A4.1"
"ENSG00000279107.1","RP11-823P9.4"
"ENSG00000272130.1","RP11-360I2.1"
"ENSG00000253766.1","RP11-804N13.1"
"ENSG00000253104.1","RP11-855C21.1"
"ENSG00000249404.1","CTD-2234B20.1"
"ENSG00000248874.4","C5orf17"
"ENSG00000250694.1","CTD-2074D8.1"
"ENSG00000251294.1","RP11-116O11.1"
"ENSG00000248908.1","RP11-730N24.1"
"ENSG00000250524.1","RP11-730N24.2"
"ENSG00000251273.1","RP11-549K20.1"
"ENSG00000245662.2","RP11-184E9.1"
"ENSG00000251654.2","RP11-192H6.2"
"ENSG00000260761.1","RP11-184E9.2"
"ENSG00000279671.1","RP11-184E9.3"
"ENSG00000248605.4","CTD-2306M5.1"
"ENSG00000279531.1","RP11-184E9.4"
"ENSG00000279869.1","CTD-2026A21.1"
"ENSG00000249099.1","RP11-351N6.1"
"ENSG00000251033.1","CTD-2533K21.4"
"ENSG00000248490.1","CTD-3007L5.1"
"ENSG00000250337.4","LINC01021"
"ENSG00000249785.1","CTD-2061E9.1"
"ENSG00000250453.1","CTD-2134P3.1"
"ENSG00000259786.5","CTD-2118P12.1"
"ENSG00000248391.4","CTD-2010I22.2"
"ENSG00000280305.1","CTD-2351A16.1"
"ENSG00000254138.1","RP11-152K4.2"
"ENSG00000279923.1","CTD-2008E3.1"
"ENSG00000248624.1","RP11-5N11.2"
"ENSG00000249114.1","RP11-5N11.3"
"ENSG00000248813.1","RP11-5N11.4"
"ENSG00000248378.1","RP11-5N11.5"
"ENSG00000250164.1","RP11-5N11.6"
"ENSG00000249688.1","RP11-5N11.7"
"ENSG00000250764.1","CTD-2152M20.2"
"ENSG00000272086.1","CTD-2186M15.3"
"ENSG00000250885.1","CTD-2004A9.1"
"ENSG00000250697.1","CTD-2066L21.3"
"ENSG00000248279.4","CTD-2218G20.2"
"ENSG00000249102.1","CTD-2066L21.1"
"ENSG00000251281.1","CTD-2066L21.2"
"ENSG00000251443.1","RP11-113I22.1"
"ENSG00000249572.1","CTD-2203K17.1"
"ENSG00000250583.1","CTD-2233C11.2"
"ENSG00000278900.1","RP11-1250I15.2"
"ENSG00000279995.1","RP11-1250I15.1"
"ENSG00000271771.1","RP11-1250I15.3"
"ENSG00000271874.1","CTD-2024P10.2"
"ENSG00000250234.1","CTD-2024P10.1"
"ENSG00000272323.1","CTD-2517O10.6"
"ENSG00000248969.1","CTD-2113L7.1"
"ENSG00000279737.1","RP11-79C6.2"
"ENSG00000249748.1","RP11-79C6.3"
"ENSG00000245711.2","NADK2-AS1"
"ENSG00000274441.1","CTD-2282P23.2"
"ENSG00000250155.1","CTD-2353F22.1"
"ENSG00000279400.1","CTD-2353F22.2"
"ENSG00000272103.1","CTD-2653M23.3"
"ENSG00000248587.5","GDNF-AS1"
"ENSG00000248539.1","CTD-2194L12.2"
"ENSG00000250032.1","CTD-2194L12.3"
"ENSG00000251518.1","CTD-2130F23.2"
"ENSG00000248533.1","CTD-2130F23.1"
"ENSG00000250003.2","CTD-2116N24.1"
"ENSG00000248461.1","CTD-2207A17.1"
"ENSG00000248730.1","EGFLAM-AS4"
"ENSG00000249071.2","EGFLAM-AS3"
"ENSG00000248572.4","EGFLAM-AS2"
"ENSG00000249491.1","EGFLAM-AS1"
"ENSG00000251257.2","CTD-2263F21.1"
"ENSG00000244968.5","LIFR-AS1"
"ENSG00000251189.1","CTD-2196P11.2"
"ENSG00000249911.1","LINC01265"
"ENSG00000249740.1","OSMR-AS1"
"ENSG00000250629.1","RP11-122C5.3"
"ENSG00000271334.4","CTD-2078B5.2"
"ENSG00000250048.1","LINC00603"
"ENSG00000250585.1","LINC00604"
"ENSG00000248668.2","OXCT1-AS1"
"ENSG00000260786.1","RP11-112L7.1"
"ENSG00000272234.1","CTD-2325A15.5"
"ENSG00000271788.1","CTD-2201E18.5"
"ENSG00000177738.3","CTD-2201E18.3"
"ENSG00000251131.1","CTD-2035E11.3"
"ENSG00000272382.1","CTD-2035E11.4"
"ENSG00000215068.6","AC025171.1"
"ENSG00000272144.1","CTD-2035E11.5"
"ENSG00000261604.1","CTD-2636A23.2"
"ENSG00000249492.1","RP11-159F24.3"
"ENSG00000248554.1","RP11-159F24.6"
"ENSG00000248240.1","RP11-159F24.5"
"ENSG00000248092.6","NNT-AS1"
"ENSG00000279557.1","CTD-2210P15.3"
"ENSG00000249276.1","RP11-8L21.1"
"ENSG00000248464.1","FGF10-AS1"
"ENSG00000249203.1","RP11-473L15.3"
"ENSG00000250418.1","RP11-503D12.1"
"ENSG00000251141.4","RP11-53O19.1"
"ENSG00000248779.1","RP11-53O19.2"
"ENSG00000272335.1","RP11-53O19.3"
"ENSG00000248148.1","RP11-357F12.1"
"ENSG00000250122.1","CTD-2013M15.1"
"ENSG00000271752.1","RP11-269M20.3"
"ENSG00000249405.1","RP11-317O24.1"
"ENSG00000251601.1","RP11-317O24.2"
"ENSG00000250360.1","CTD-2089N3.1"
"ENSG00000251573.2","CTD-2089N3.2"
"ENSG00000248918.2","CTD-2089N3.3"
"ENSG00000259663.2","CTD-2314G24.2"
"ENSG00000251125.1","CTD-2335O3.3"
"ENSG00000279470.1","RP11-182I21.2"
"ENSG00000248789.4","CTD-2203A3.1"
"ENSG00000248898.1","CTD-2288O8.1"
"ENSG00000249899.4","CTD-2175A23.1"
"ENSG00000272123.1","CTD-2366F13.2"
"ENSG00000247796.2","CTD-2366F13.1"
"ENSG00000250447.4","CTD-2081C10.1"
"ENSG00000272416.1","CTD-2081C10.7"
"ENSG00000279638.1","CTD-2081C10.5"
"ENSG00000249069.6","LINC01033"
"ENSG00000280159.1","CTD-2591A1.1"
"ENSG00000249016.1","RP11-45H22.3"
"ENSG00000240535.7","CTD-2313F11.1"
"ENSG00000251376.1","CTD-2313F11.2"
"ENSG00000248029.2","CTD-2313F11.3"
"ENSG00000251307.1","RP11-506H20.1"
"ENSG00000279883.1","CTD-2315M5.2"
"ENSG00000262211.1","CTD-2031P19.5"
"ENSG00000227908.3","FLJ31104"
"ENSG00000249236.1","CTD-2227I18.1"
"ENSG00000249697.1","RP11-155L15.1"
"ENSG00000248727.4","CTC-236F12.4"
"ENSG00000234553.1","AC022431.3"
"ENSG00000228650.2","AC008940.1"
"ENSG00000237705.1","AC008937.2"
"ENSG00000225230.1","AC008937.3"
"ENSG00000271828.1","CTD-2310F14.1"
"ENSG00000235635.1","AC016644.1"
"ENSG00000250961.1","CTD-2023N9.1"
"ENSG00000248294.1","CTD-2023N9.2"
"ENSG00000249436.1","CTD-2023N9.3"
"ENSG00000249198.1","RP11-772C9.1"
"ENSG00000249584.1","RP11-478P10.1"
"ENSG00000248132.2","CTD-2037L6.2"
"ENSG00000250127.1","CTD-2117L12.1"
"ENSG00000248475.4","RP11-479O16.1"
"ENSG00000248733.1","CTD-2176I21.2"
"ENSG00000247345.2","RP11-266N13.2"
"ENSG00000248935.1","CTD-2254N19.1"
"ENSG00000152931.7","PART1"
"ENSG00000272308.1","RP11-231G3.1"
"ENSG00000233847.1","AC104113.3"
"ENSG00000279985.1","CTC-436P18.4"
"ENSG00000251279.1","CTC-436P18.1"
"ENSG00000249279.4","CTC-436P18.3"
"ENSG00000178722.11","C5orf64"
"ENSG00000248529.4","RP11-2O17.2"
"ENSG00000251575.2","CTD-2170G1.2"
"ENSG00000248199.1","CTD-2244C20.2"
"ENSG00000248285.1","RP11-158J3.2"
"ENSG00000272370.1","RP11-307L14.1"
"ENSG00000272354.1","RP11-307L14.2"
"ENSG00000250081.1","CTD-2116N20.1"
"ENSG00000269961.1","CTD-2033C11.1"
"ENSG00000253744.1","AC025442.3"
"ENSG00000248846.2","CTD-2016O11.1"
"ENSG00000251391.4","RP11-305P14.1"
"ENSG00000250313.2","RP11-5P22.3"
"ENSG00000249057.1","MAST4-IT1"
"ENSG00000229666.1","MAST4-AS1"
"ENSG00000251206.1","CTD-2187J20.1"
"ENSG00000249364.4","RP11-434D9.1"
"ENSG00000250978.4","RP11-357D18.1"
"ENSG00000249736.1","RP11-83M16.5"
"ENSG00000250421.4","RP11-83M16.6"
"ENSG00000249894.1","RP11-434D9.2"
"ENSG00000253787.1","RP11-404L6.2"
"ENSG00000251044.2","CTD-2582M21.1"
"ENSG00000248884.1","CTC-537E7.3"
"ENSG00000249588.1","CTC-537E7.1"
"ENSG00000248359.1","CTC-537E7.2"
"ENSG00000249335.1","CTC-340D7.1"
"ENSG00000250066.1","RP11-141O11.1"
"ENSG00000249352.4","RP11-141O11.2"
"ENSG00000250237.1","CTC-498J12.1"
"ENSG00000248664.1","CTC-498J12.3"
"ENSG00000280187.1","CTC-351M12.1"
"ENSG00000249295.1","RP11-241G9.3"
"ENSG00000269983.1","RP11-497H16.9"
"ENSG00000250387.2","RP11-136K7.2"
"ENSG00000253985.1","RP11-136K7.3"
"ENSG00000249981.1","RP11-136K7.1"
"ENSG00000261269.1","RP11-389C8.2"
"ENSG00000248371.4","CTC-347C20.2"
"ENSG00000251613.3","CTC-347C20.1"
"ENSG00000249085.1","CTD-2631K10.1"
"ENSG00000271926.1","CTD-2376I4.1"
"ENSG00000272081.1","CTD-2376I4.2"
"ENSG00000251599.1","RP11-232L2.2"
"ENSG00000249743.4","RP11-60A8.1"
"ENSG00000251543.1","RP11-60A8.2"
"ENSG00000247993.2","FOXD1-AS1"
"ENSG00000251604.1","LINC01385"
"ENSG00000251324.1","LINC01386"
"ENSG00000272525.1","RP11-79P5.9"
"ENSG00000249293.1","CTC-575I10.1"
"ENSG00000259968.3","RP11-428C6.2"
"ENSG00000248474.1","CTD-2292M14.1"
"ENSG00000248942.1","LINC01335"
"ENSG00000251041.1","CTD-2275D24.1"
"ENSG00000249343.1","LINC01333"
"ENSG00000250446.1","LINC01332"
"ENSG00000248673.1","LINC01331"
"ENSG00000271714.1","CTD-2377O17.1"
"ENSG00000249856.1","CTD-2503O16.4"
"ENSG00000250889.2","LINC01336"
"ENSG00000247372.2","CTD-2235C13.2"
"ENSG00000271815.1","CTD-2235C13.3"
"ENSG00000248881.1","CTC-366B18.2"
"ENSG00000272040.1","CTC-366B18.4"
"ENSG00000248127.1","CTC-235G5.3"
"ENSG00000250348.1","RP11-466P24.6"
"ENSG00000249713.1","CTD-2236F14.1"
"ENSG00000225407.3","CTD-2384B11.2"
"ENSG00000250615.1","CTC-564N23.2"
"ENSG00000250802.5","ZBED3-AS1"
"ENSG00000253572.2","RP11-107N7.1"
"ENSG00000245556.2","SCAMP1-AS1"
"ENSG00000250258.1","CTC-431G16.2"
"ENSG00000250888.1","LINC01455"
"ENSG00000249825.4","CTD-2201I18.1"
"ENSG00000251675.1","CTC-458I2.2"
"ENSG00000249042.4","CTD-2015H6.3"
"ENSG00000251221.1","LINC01337"
"ENSG00000249655.1","CTC-325J23.2"
"ENSG00000251450.1","RASGRF2-AS1"
"ENSG00000249772.1","CTD-2193P3.2"
"ENSG00000247572.6","CKMT2-AS1"
"ENSG00000249483.1","CTD-2249K22.1"
"ENSG00000236447.2","ATG10-IT1"
"ENSG00000248192.1","ATG10-AS1"
"ENSG00000248393.1","CTD-2015A6.1"
"ENSG00000248870.1","CTD-2015A6.2"
"ENSG00000249100.1","CTD-2218K11.2"
"ENSG00000281327.1","LINC01338"
"ENSG00000248112.1","RP11-78C3.1"
"ENSG00000249857.1","CTD-2227C6.3"
"ENSG00000249664.1","CTD-2227C6.2"
"ENSG00000271862.1","RP11-343L5.2"
"ENSG00000249835.2","VCAN-AS1"
"ENSG00000250320.4","CTD-2269F5.1"
"ENSG00000249349.1","CTC-384G19.1"
"ENSG00000249792.1","RP11-1072N2.3"
"ENSG00000248667.1","CTD-2331D11.2"
"ENSG00000249023.1","CTD-2331D11.3"
"ENSG00000249842.1","CTD-2331D11.4"
"ENSG00000250874.1","CTC-480C2.1"
"ENSG00000249153.1","CTD-2036A18.2"
"ENSG00000280009.1","CTD-2123J17.2"
"ENSG00000248195.1","CTC-261N6.3"
"ENSG00000248363.4","CTC-261N6.1"
"ENSG00000250124.1","CTC-261N6.2"
"ENSG00000250544.1","CTC-493L21.1"
"ENSG00000248701.1","CTC-493L21.2"
"ENSG00000249061.1","RP11-72L22.1"
"ENSG00000233828.3","CTC-242N15.1"
"ENSG00000272367.1","CTC-428H11.2"
"ENSG00000249362.1","CTD-2316B1.1"
"ENSG00000248708.1","CTD-2316B1.2"
"ENSG00000247828.6","TMEM161B-AS1"
"ENSG00000250156.3","CTC-498M16.2"
"ENSG00000271904.1","CTC-498M16.4"
"ENSG00000245526.7","LINC00461"
"ENSG00000245864.2","CTC-467M3.1"
"ENSG00000250377.1","CTC-467M3.3"
"ENSG00000250555.2","CTC-467M3.2"
"ENSG00000248309.4","MEF2C-AS1"
"ENSG00000250831.1","CTD-2232E5.2"
"ENSG00000250437.1","RP11-116A1.1"
"ENSG00000214942.4","AC113167.1"
"ENSG00000249265.1","AC113167.2"
"ENSG00000248555.5","LINC01339"
"ENSG00000253321.1","RP11-61G23.2"
"ENSG00000260871.1","CTD-2373J6.1"
"ENSG00000255647.3","CTD-2373J6.2"
"ENSG00000212930.3","RP11-414H23.2"
"ENSG00000251093.1","RP11-414H23.3"
"ENSG00000234292.3","RP11-213H15.1"
"ENSG00000248323.4","LUCAT1"
"ENSG00000271762.1","RP11-213H15.4"
"ENSG00000241059.2","CTD-2061E19.6"
"ENSG00000281357.1","ARRDC3-AS1"
"ENSG00000250049.4","RP11-348J24.2"
"ENSG00000248864.1","RP11-348J24.1"
"ENSG00000249776.4","RP11-133F8.2"
"ENSG00000249169.1","CTC-529L17.1"
"ENSG00000249984.1","CTC-529L17.2"
"ENSG00000248588.1","CTC-458G6.4"
"ENSG00000248528.1","CTC-458G6.2"
"ENSG00000251361.1","CTD-2091N23.1"
"ENSG00000237187.7","NR2F1-AS1"
"ENSG00000278905.1","RP11-65F13.3"
"ENSG00000272406.1","RP11-185E12.2"
"ENSG00000251023.1","RP11-549J18.1"
"ENSG00000270133.1","CTC-303L1.2"
"ENSG00000249175.1","CTC-484P3.3"
"ENSG00000249545.1","CTC-558O19.1"
"ENSG00000250240.4","CTD-2154I11.2"
"ENSG00000251409.1","AC008592.4"
"ENSG00000272021.1","AC008592.8"
"ENSG00000236882.6","LINC01554"
"ENSG00000250362.1","AC008592.5"
"ENSG00000251314.2","CTD-2337A12.1"
"ENSG00000250955.1","AC008592.7"
"ENSG00000250551.1","RP11-254I22.1"
"ENSG00000249746.1","RP11-254I22.3"
"ENSG00000250158.1","RP11-254I22.2"
"ENSG00000249180.1","CTC-506B8.1"
"ENSG00000248734.2","CTD-2260A17.1"
"ENSG00000272109.1","CTD-2260A17.3"
"ENSG00000247121.5","CTD-2260A17.2"
"ENSG00000251513.2","CTD-2215E18.1"
"ENSG00000248758.1","CTD-2215E18.2"
"ENSG00000251054.1","CTD-2215E18.3"
"ENSG00000250331.1","LINC01340"
"ENSG00000248202.1","RP11-455B3.1"
"ENSG00000248901.1","AC008834.1"
"ENSG00000246763.5","RGMB-AS1"
"ENSG00000248489.1","CTD-2007H13.3"
"ENSG00000249515.1","CTD-2151A2.1"
"ENSG00000249787.1","RP11-346J10.1"
"ENSG00000247877.5","CTD-2001C12.1"
"ENSG00000250806.2","CTC-293G12.1"
"ENSG00000248261.1","CTD-2333K2.1"
"ENSG00000249017.1","RP11-58B2.1"
"ENSG00000250958.1","LINC00492"
"ENSG00000247402.2","CTD-2340E1.2"
"ENSG00000250682.4","LINC00491"
"ENSG00000248203.1","CTC-503K11.2"
"ENSG00000250567.1","CTD-2154H6.1"
"ENSG00000248757.1","CTD-2193G5.1"
"ENSG00000251026.1","RP11-138J23.1"
"ENSG00000251574.5","RP11-6N13.1"
"ENSG00000278958.1","RP11-313L6.2"
"ENSG00000253776.1","RP11-6N13.4"
"ENSG00000253584.1","CTD-2374C24.1"
"ENSG00000251027.1","CTC-254B4.1"
"ENSG00000249959.4","RP11-252I13.2"
"ENSG00000272523.1","LINC01023"
"ENSG00000250383.1","CTD-2197I11.1"
"ENSG00000249476.1","CTD-2587M2.1"
"ENSG00000251367.1","RP11-231G15.2"
"ENSG00000248876.1","RP11-231G15.3"
"ENSG00000248440.1","RP11-231G15.1"
"ENSG00000271849.1","CTC-332L22.1"
"ENSG00000254106.1","AC011366.3"
"ENSG00000248428.1","CTC-551A13.1"
"ENSG00000253613.2","CTC-551A13.2"
"ENSG00000249318.1","AC010468.2"
"ENSG00000248268.1","CTC-499J9.1"
"ENSG00000246859.2","STARD4-AS1"
"ENSG00000250095.4","NREP-AS1"
"ENSG00000224032.5","EPB41L4A-AS1"
"ENSG00000250882.1","CTC-459M5.1"
"ENSG00000251187.4","CTC-459M5.2"
"ENSG00000251076.1","RP11-526F3.1"
"ENSG00000278921.2","EPB41L4A-AS2"
"ENSG00000250358.4","RP11-159K7.2"
"ENSG00000270067.1","CTC-487M23.5"
"ENSG00000279522.1","CTC-487M23.6"
"ENSG00000272389.1","CTC-487M23.7"
"ENSG00000232633.4","CTD-2201G3.1"
"ENSG00000251628.1","RP11-371M22.1"
"ENSG00000246316.6","RP11-492A10.1"
"ENSG00000251542.1","CTC-313D10.1"
"ENSG00000251132.1","RP11-438C19.2"
"ENSG00000250242.1","RP11-438C19.1"
"ENSG00000250472.1","TRIM36-IT1"
"ENSG00000249791.1","CTC-428G20.2"
"ENSG00000271797.1","CTC-428G20.6"
"ENSG00000249249.1","AC010226.4"
"ENSG00000249021.1","CTC-505O3.3"
"ENSG00000248709.1","CTC-505O3.2"
"ENSG00000272265.1","CTD-2287O16.4"
"ENSG00000271918.1","CTD-2287O16.5"
"ENSG00000250015.1","CTC-339F2.2"
"ENSG00000248445.4","SEMA6A-AS1"
"ENSG00000249167.1","CTB-118N6.2"
"ENSG00000251311.1","RP11-249M12.2"
"ENSG00000249150.1","CTC-472C24.1"
"ENSG00000250949.1","RP11-492L8.2"
"ENSG00000248663.5","LINC00992"
"ENSG00000249797.1","CTD-3179P9.1"
"ENSG00000250427.1","CTD-3179P9.2"
"ENSG00000250891.1","CTD-2281M20.1"
"ENSG00000249551.1","RP11-2N5.2"
"ENSG00000249128.1","RP11-2N5.1"
"ENSG00000249426.1","CTC-448D22.1"
"ENSG00000249494.4","CTB-161M19.4"
"ENSG00000251293.1","CTC-552D5.1"
"ENSG00000261036.1","RP11-574H6.1"
"ENSG00000248927.1","CTD-2334D19.1"
"ENSG00000229855.7","CTC-546K23.1"
"ENSG00000279860.1","CTC-546K23.2"
"ENSG00000247311.2","CTC-441N14.2"
"ENSG00000249610.1","CTC-441N14.1"
"ENSG00000272139.1","CTD-2544H17.2"
"ENSG00000249621.1","CTD-2544H17.1"
"ENSG00000249916.1","CTD-2280E9.1"
"ENSG00000250328.4","MGC32805"
"ENSG00000251538.4","RP11-166A12.1"
"ENSG00000260686.1","CTB-36H16.2"
"ENSG00000249996.1","RP11-359P5.1"
"ENSG00000223652.2","AC106786.1"
"ENSG00000279772.1","CTD-2169H9.1"
"ENSG00000253807.4","LINC01170"
"ENSG00000251421.2","CTC-369A16.2"
"ENSG00000248600.1","CTD-2308B18.4"
"ENSG00000251214.1","CTD-2308B18.1"
"ENSG00000250438.1","CTD-2308B18.2"
"ENSG00000248296.1","CTD-2308B18.3"
"ENSG00000249112.1","RP11-43D2.2"
"ENSG00000251456.1","RP11-436H11.5"
"ENSG00000248443.1","RP11-284A20.3"
"ENSG00000249261.1","RP11-284A20.2"
"ENSG00000249423.1","RP11-284A20.1"
"ENSG00000250411.1","RP11-257I8.2"
"ENSG00000249365.1","RP11-508M8.1"
"ENSG00000281608.1","RP11-395P13.7"
"ENSG00000250402.2","RP11-395P13.4"
"ENSG00000260192.1","RP11-756H20.1"
"ENSG00000248752.1","RP11-114J13.1"
"ENSG00000248107.1","CTC-339D2.1"
"ENSG00000250602.4","RP11-517I3.1"
"ENSG00000279118.1","RP11-517I3.2"
"ENSG00000251072.2","RP11-434D11.4"
"ENSG00000279446.1","AC005915.1"
"ENSG00000271766.1","CTD-2195M15.3"
"ENSG00000248799.1","CTC-548H10.2"
"ENSG00000230561.3","LINC01183"
"ENSG00000250603.1","CTC-228N24.2"
"ENSG00000245937.6","LINC01184"
"ENSG00000248634.1","CTC-573M9.1"
"ENSG00000249421.1","ADAMTS19-AS1"
"ENSG00000251680.4","CTC-575N7.1"
"ENSG00000279370.1","RP1-247F3.1"
"ENSG00000279584.1","AC005593.2"
"ENSG00000234758.1","AC034228.4"
"ENSG00000223548.1","AC034228.3"
