logFC AveExpr t P.Value adj.P.Val B Symbol ENSG_id
ENSG00000272030.1 -0.625125673179256 0.0889651242204534 -5.63531429924862 2.60477836232937e-08 4.34319531285764e-08 7.4348507669205 RP1-178F15.4 ENSG00000272030.1
ENSG00000229980.4 -0.553887059146485 0.318744061700025 -5.6297055437973 2.68683455115038e-08 4.4775683939042e-08 7.40471309529678 TOB1-AS1 ENSG00000229980.4
ENSG00000248932.5 0.484868091738659 0.212447675966072 5.62699737846179 2.72734978505062e-08 4.54210927630428e-08 7.3901709836268 RP11-319G6.1 ENSG00000248932.5
ENSG00000279225.1 -1.31482053193456 -0.173955112694427 -5.62328624864394 2.80033353050703e-08 4.66111162115492e-08 7.36505403894382 RP11-2K6.1 ENSG00000279225.1
ENSG00000203865.9 -0.510307850073985 0.941908039935304 -5.61223728829681 2.95882946059349e-08 4.9190217329287e-08 7.31102489314603 ATP1A1-AS1 ENSG00000203865.9
ENSG00000273142.1 -0.604277888651564 1.07841423916119 -5.60387358027618 3.09836160429859e-08 5.14314540517682e-08 7.26626101562867 RP11-458F8.4 ENSG00000273142.1
ENSG00000254682.1 0.608453287247416 1.76301852151827 5.59865683171413 3.18861094327038e-08 5.2906525929508e-08 7.23837084686165 RP11-660L16.2 ENSG00000254682.1
ENSG00000260630.6 -0.502511630155929 -0.0104053454227889 -5.56859982110752 3.76056325032191e-08 6.22138514083731e-08 7.07813741714357 SNAI3-AS1 ENSG00000260630.6
ENSG00000235257.8 -0.501297144171014 1.70433465496523 -5.54832523118853 4.20144402573999e-08 6.93797668463559e-08 6.97049668145513 ITGA9-AS1 ENSG00000235257.8
ENSG00000264608.1 -0.701077799547383 -0.257095945904869 -5.54114474932712 4.36932146996352e-08 7.20817551901086e-08 6.93246008448443 RP11-192H23.8 ENSG00000264608.1
ENSG00000214106.7 -0.460524125631788 0.926893569576419 -5.54044991400261 4.38590818247375e-08 7.23397441059975e-08 6.92878176617421 PAXIP1-AS2 ENSG00000214106.7
ENSG00000226696.5 -0.579499423509914 1.52637874968751 -5.53038586453705 4.63312341707087e-08 7.62852646815068e-08 6.87555177816902 LENG8-AS1 ENSG00000226696.5
ENSG00000276997.4 -0.578218179786535 1.33023386076833 -5.52709955814084 4.71674260598043e-08 7.76034387987829e-08 6.85818917616122 RP11-378J18.9 ENSG00000276997.4
ENSG00000255026.1 1.0586157133165 1.29392647064388 5.51483606180716 5.0726053760201e-08 8.33325382416397e-08 6.78816817544869 RP11-326C3.2 ENSG00000255026.1
ENSG00000245970.2 -0.54912637718272 0.986898890930657 -5.50151886905212 5.41971038264337e-08 8.88625127764667e-08 6.72335951043852 KB-1208A12.3 ENSG00000245970.2
ENSG00000269958.1 -0.51605037871541 2.80333626848099 -5.48527975548729 5.9177028507031e-08 9.68715065859811e-08 6.63806271232407 RP11-73M18.8 ENSG00000269958.1
ENSG00000263753.6 -0.581349214932525 3.60061289020128 -5.46050759660036 6.76402350100647e-08 1.10405712077738e-07 6.50838844663204 LINC00667 ENSG00000263753.6
ENSG00000280088.1 -0.449151641000797 1.36153330111209 -5.43570727760914 7.72855103943862e-08 1.25799238269992e-07 6.37910320477345 RP11-135F9.3 ENSG00000280088.1
ENSG00000258199.1 -0.56892155403509 0.826994247441196 -5.4310613563512 7.92352254180323e-08 1.28862831956512e-07 6.35494354248446 RP11-977G19.5 ENSG00000258199.1
ENSG00000260280.5 -0.654568545598091 1.37551068063915 -5.43061402174328 7.94254547334051e-08 1.2915843854153e-07 6.35261831410762 SLX1B-SULT1A4 ENSG00000260280.5
ENSG00000230615.6 -0.662961800895945 -0.10037926724995 -5.40462056296345 9.12740908727537e-08 1.47921625014752e-07 6.21780575617526 RP5-1198O20.4 ENSG00000230615.6
ENSG00000267106.5 0.479723989124129 1.53319992618863 5.39568329670666 9.57311465885289e-08 1.54914462841626e-07 6.17159004567501 ZNF561-AS1 ENSG00000267106.5
ENSG00000254109.5 -0.817047966948104 -0.373152092653804 -5.38545463532937 1.01091565875171e-07 1.63450115254449e-07 6.11878218721828 RBPMS-AS1 ENSG00000254109.5
ENSG00000251136.8 -0.56154392594946 1.13849920028454 -5.37514559798377 1.06788295900372e-07 1.72478078767621e-07 6.06565209466882 RP11-37B2.1 ENSG00000251136.8
ENSG00000268471.4 -0.483594110568108 0.464963737974368 -5.36963411326472 1.09960429068828e-07 1.77469989996294e-07 6.03728554201839 DKFZP434I0714 ENSG00000268471.4
ENSG00000260091.1 -0.627538507690548 -0.14597316887221 -5.35774514684377 1.1711741322152e-07 1.88841151960076e-07 5.97618599767319 RP11-33B1.4 ENSG00000260091.1
ENSG00000256967.1 -0.576793476636353 0.0921030757659249 -5.31064072428645 1.50179599800992e-07 2.4113143826588e-07 5.73532723043692 RP11-273B20.1 ENSG00000256967.1
ENSG00000260136.5 0.548426723306678 1.06071080290151 5.3093453212537 1.51206057506567e-07 2.42753989398304e-07 5.72873099228789 CTD-2270L9.4 ENSG00000260136.5
ENSG00000267838.2 -0.652934378836907 -0.324017306240873 -5.30847046610165 1.51903123243333e-07 2.43810542640319e-07 5.72427703346629 AC008746.12 ENSG00000267838.2
ENSG00000253738.1 0.47236397488138 3.10377631954363 5.29116666754134 1.66348038689317e-07 2.66362898100717e-07 5.63632030385061 OTUD6B-AS1 ENSG00000253738.1
ENSG00000282508.1 -0.631176711295586 3.86271437216 -5.28120508336663 1.75258502198207e-07 2.80365819110072e-07 5.58580418027498 LINC01002 ENSG00000282508.1
ENSG00000214401.4 -0.617154625413028 2.03491016479881 -5.27964928714034 1.76691250243079e-07 2.82598555510398e-07 5.57792247875363 KANSL1-AS1 ENSG00000214401.4
ENSG00000279753.1 0.900320868325207 4.23197426218077 5.27926324088608 1.77840078768046e-07 2.84376352369658e-07 5.57210741141122 AC011558.5 ENSG00000279753.1
ENSG00000258985.1 -1.30086473219289 -1.10839312789612 -5.27254280903379 1.83678222227825e-07 2.9346578132441e-07 5.5405485973572 RP11-368P15.3 ENSG00000258985.1
ENSG00000232934.7 -0.639425914230741 0.277627622497127 -5.26670543188189 1.89059582247883e-07 3.01779211801973e-07 5.51243122848971 RP11-324O2.3 ENSG00000232934.7
ENSG00000240990.9 -0.803687076668448 3.68560809677723 -5.25944716961741 1.97022132662396e-07 3.1425895376044e-07 5.4728531404874 HOXA11-AS ENSG00000240990.9
ENSG00000203875.10 0.724160736591192 7.8789044349848 5.25196836820473 2.04163382161632e-07 3.25445391314076e-07 5.43804668522737 SNHG5 ENSG00000203875.10
ENSG00000281649.1 0.487806623890043 3.88410850273714 5.23879339729191 2.18650789231242e-07 3.48029819461874e-07 5.37170881814107 EBLN3 ENSG00000281649.1
ENSG00000254154.8 0.548804550696573 0.509269093345172 5.22251033324658 2.3793561742944e-07 3.7844936334961e-07 5.28993283820982 RP4-798P15.3 ENSG00000254154.8
ENSG00000237310.1 0.515226429267197 0.905720167642551 5.21123425012345 2.5224511824121e-07 4.00582893896488e-07 5.23343982947499 GS1-124K5.4 ENSG00000237310.1
ENSG00000274020.1 -0.522743457069981 1.80852336301773 -5.20597442741689 2.59201568992455e-07 4.11458890216432e-07 5.20712660600347 LINC01138 ENSG00000274020.1
ENSG00000250786.1 0.62389804859757 3.40832243700338 5.20485276719358 2.60708882448201e-07 4.13765501638296e-07 5.20151845785066 SNHG18 ENSG00000250786.1
ENSG00000265393.1 -0.746416010830795 0.199306250560803 -5.19370751658778 2.76154664911353e-07 4.37914699919199e-07 5.14585413531006 CTD-2517M22.17 ENSG00000265393.1
ENSG00000204685.6 -0.41713961961274 1.07031073220153 -5.18882154165873 2.83201898206721e-07 4.48903258223559e-07 5.12148603015512 STARD7-AS1 ENSG00000204685.6
ENSG00000236618.2 0.494685370781817 2.70390251905434 5.18500886387243 2.88821682757979e-07 4.57573452120986e-07 5.10248550491423 PITPNA-AS1 ENSG00000236618.2
ENSG00000279322.1 2.43811794260188 -1.00219431476144 5.18441838058406 2.91323246352481e-07 4.61344972812945e-07 5.09473976512274 RP4-738P15.6 ENSG00000279322.1
ENSG00000236810.5 0.471118421279458 1.04038382419564 5.17733161786555 3.00467073215198e-07 4.75331867872845e-07 5.06426486791124 TCEB3-AS1 ENSG00000236810.5
ENSG00000266962.2 0.438673497127623 2.51009244855315 5.12948122888581 3.83975295710238e-07 6.04306523889372e-07 4.82722115113389 RP11-400F19.6 ENSG00000266962.2
ENSG00000229152.2 -0.580248714645514 2.43391691930321 -5.1263819175734 3.90096938348305e-07 6.13497813866329e-07 4.81193758602971 ANKRD10-IT1 ENSG00000229152.2
ENSG00000243766.7 1.20440035181931 0.925624043242856 5.12041014130826 4.04225848925564e-07 6.35063370273891e-07 4.77811837279498 HOTTIP ENSG00000243766.7
ENSG00000279672.1 -0.577285175049303 0.477196258629664 -5.08213139042239 4.88494872669995e-07 7.64541836727278e-07 4.59465564038889 CMB9-55F22.1 ENSG00000279672.1
ENSG00000253982.1 -0.50812213047928 3.14757592528706 -5.07885763775255 4.96658957400364e-07 7.76841217588695e-07 4.57864972632054 CTD-2336O2.1 ENSG00000253982.1
ENSG00000280063.1 -0.520383012360786 -0.276844355126138 -5.07852982815022 4.97483675801874e-07 7.78051412175271e-07 4.57704753604022 RP11-295D4.3 ENSG00000280063.1
ENSG00000241860.6 -0.644074284666563 0.791755282694114 -5.05190130142723 5.69086085411558e-07 8.88214470324668e-07 4.44721805634149 RP11-34P13.13 ENSG00000241860.6
ENSG00000254873.1 -0.663500803627104 2.58893829257257 -5.04285605290611 5.96249933946601e-07 9.29945071296943e-07 4.40233090729378 RP11-770J1.5 ENSG00000254873.1
ENSG00000254680.1 -1.31009137554488 1.64279314554485 -5.0353388424382 6.21631756930815e-07 9.68739651852037e-07 4.36253219997739 RP11-265D17.2 ENSG00000254680.1
ENSG00000228794.8 -0.453485993094726 2.53295017841668 -5.0082439434574 7.0852083096243e-07 1.09965258686864e-06 4.23572890961799 LINC01128 ENSG00000228794.8
ENSG00000270175.1 -0.45499679846508 0.248571400188104 -4.98365298077218 8.010312644465e-07 1.23875540940978e-06 4.11735108614009 RP11-793H13.11 ENSG00000270175.1
ENSG00000272269.1 0.40721328227216 -0.101250599751737 4.95327329840907 9.31496501002278e-07 1.43564145512121e-06 3.97185257596164 RP11-500C11.3 ENSG00000272269.1
ENSG00000270049.1 0.437939641578942 -0.0446520614489654 4.92153215161973 1.08963744331444e-06 1.67227557321548e-06 3.82071491935553 RP11-297D21.4 ENSG00000270049.1
ENSG00000263072.5 -0.467635845588851 2.60904425193355 -4.90424960087555 1.18632490629511e-06 1.81737160529544e-06 3.73880202881286 ZNF213-AS1 ENSG00000263072.5
ENSG00000271853.5 0.451770010810185 0.109423199277609 4.89871226493955 1.21901696157679e-06 1.86632915986089e-06 3.7126137027963 RP1-178F15.5 ENSG00000271853.5
ENSG00000226137.5 0.434395518259663 1.82874980966437 4.89512743516295 1.2406429696399e-06 1.89829573739787e-06 3.69567422919675 BAIAP2-AS1 ENSG00000226137.5
ENSG00000174365.19 0.482313543400469 3.23889148664219 4.89080480573145 1.26721206549756e-06 1.93836559301767e-06 3.67526373333105 SNHG11 ENSG00000174365.19
ENSG00000245573.7 -0.458511898554577 -0.124688915132925 -4.88893937256765 1.27884667140743e-06 1.95596610911573e-06 3.66646074634473 BDNF-AS ENSG00000245573.7
ENSG00000259607.1 -2.04354284726967 -2.28841341535693 -4.88373701479597 1.31563271085196e-06 2.01122126506129e-06 3.63948886366116 CTD-2647L4.5 ENSG00000259607.1
ENSG00000272638.1 -0.536406025840423 2.0664643704781 -4.87762920641836 1.35162383798129e-06 2.06541336756532e-06 3.61315483482971 GS1-114I9.1 ENSG00000272638.1
ENSG00000231025.1 0.411507632594766 1.5664341395488 4.87662104376744 1.35830142749125e-06 2.07520163008303e-06 3.60840883535844 RP11-175O19.4 ENSG00000231025.1
ENSG00000261485.1 -0.477125920055896 -0.00715579083030522 -4.85603934740741 1.50178473504547e-06 2.28914130027165e-06 3.51171835384462 PAN3-AS1 ENSG00000261485.1
ENSG00000259943.1 -0.44651270137199 1.93679397919448 -4.84760334616487 1.56472249825263e-06 2.38364706519311e-06 3.47219684977042 RP1-39G22.7 ENSG00000259943.1
ENSG00000272338.2 -0.453458895021293 0.762747576733412 -4.84015002006539 1.62243721878831e-06 2.46836339609212e-06 3.43733222869908 RP11-722E23.2 ENSG00000272338.2
ENSG00000267576.1 0.581550524766395 2.72758334212934 4.83866748235444 1.63415926916297e-06 2.48545360429523e-06 3.430403273743 CTC-510F12.6 ENSG00000267576.1
ENSG00000224945.1 -0.703541578707496 0.521622296743274 -4.82475048335417 1.74837348039685e-06 2.65493106146266e-06 3.3653958664308 RP11-82L18.2 ENSG00000224945.1
ENSG00000280145.3 0.644035051573672 0.0114283446546197 4.80637959761294 1.91065008530225e-06 2.89817709568318e-06 3.27998908747995 CH507-154B10.1 ENSG00000280145.3
ENSG00000279033.1 -0.785969670729096 1.60827035000744 -4.78195146327272 2.15517576572942e-06 3.25871804006366e-06 3.16449606940526 RP11-500C12.1 ENSG00000279033.1
ENSG00000262160.1 0.487749217048214 2.61615494239051 4.77897144092798 2.18022564892294e-06 3.29561457335706e-06 3.15304335896453 RP11-96D1.11 ENSG00000262160.1
ENSG00000280416.1 -1.38402749499521 3.39597250956919 -4.77903432602561 2.18857795995395e-06 3.30791209542232e-06 3.14987467433106 RP11-361L15.3 ENSG00000280416.1
ENSG00000247092.6 -0.470773642182588 2.36494399502581 -4.77229157837674 2.25127593401364e-06 3.3979751435969e-06 3.12220693295296 SNHG10 ENSG00000247092.6
ENSG00000214719.11 0.394072053804335 1.50460007562648 4.75315165170404 2.46741434679194e-06 3.71757094916653e-06 3.03407349998105 AC005562.1 ENSG00000214719.11
ENSG00000256116.1 -0.493174712100093 -0.0917149248765775 -4.75027055252373 2.50163077336603e-06 3.76726332158922e-06 3.02083553538433 RP11-783K16.14 ENSG00000256116.1
ENSG00000224189.6 -0.721796307423007 1.27172134569917 -4.7362192324649 2.67967718442017e-06 4.02981816328171e-06 2.95496860233871 HAGLR ENSG00000224189.6
ENSG00000244198.5 -0.539015679102068 0.143115550883498 -4.7179023691851 2.91880352715401e-06 4.38122088032416e-06 2.87262625566514 RP4-545C24.1 ENSG00000244198.5
ENSG00000230487.7 -0.418707444895313 0.780994901606402 -4.65700093093801 3.89192475782634e-06 5.80308006848214e-06 2.59633383979415 PSMG3-AS1 ENSG00000230487.7
ENSG00000272523.1 -0.479081262191129 1.16102643570782 -4.63391250747473 4.3368363854155e-06 6.45196401984723e-06 2.49246592300261 LINC01023 ENSG00000272523.1
ENSG00000255224.1 0.395814360127492 -0.125648747871166 4.63316759834757 4.35197455127509e-06 6.47259157450536e-06 2.48912284428643 CTD-3065J16.9 ENSG00000255224.1
ENSG00000266402.3 1.01809089156518 0.199199107377266 4.63071574130624 4.41536310663684e-06 6.56430798087369e-06 2.47564024687285 SNHG25 ENSG00000266402.3
ENSG00000269680.1 -0.504959580942425 0.0442143500222732 -4.62051962340377 4.61688687923701e-06 6.85856552174122e-06 2.43243677733074 CTD-3128G10.6 ENSG00000269680.1
ENSG00000272888.5 -0.480159018118733 5.4119582302048 -4.58794464612701 5.37237744689474e-06 7.96536281002812e-06 2.28710959149264 LINC01578 ENSG00000272888.5
ENSG00000272556.1 0.520516130243149 0.349710785754556 4.57128554274025 5.80325004893455e-06 8.59333910857082e-06 2.21316052450653 RP11-638I8.1 ENSG00000272556.1
ENSG00000249673.6 -0.388747949361191 2.04409211583802 -4.55790310986774 6.17319695080574e-06 9.13228466684849e-06 2.15393916565542 NOP14-AS1 ENSG00000249673.6
ENSG00000266490.1 -0.482820854972013 0.603211802414601 -4.55069728694742 6.38165914492502e-06 9.43518223064849e-06 2.1221186509406 CTD-2349P21.9 ENSG00000266490.1
ENSG00000273247.5 0.368340581067936 0.204937155162238 4.54979734471065 6.40816355688224e-06 9.47345043708097e-06 2.11814787372566 RP11-83A24.2 ENSG00000273247.5
ENSG00000272688.1 -0.410175917609765 0.514136713788628 -4.54339675507363 6.59973727286958e-06 9.74815957568024e-06 2.0899280790294 RP13-270P17.3 ENSG00000272688.1
ENSG00000232940.5 -0.525216016826056 3.42471326543101 -4.54232032245389 6.63249034639411e-06 9.79558914069534e-06 2.085185817563 HCG25 ENSG00000232940.5
ENSG00000273014.1 0.429607062580062 1.91850501187712 4.5410502826485 6.6713348314377e-06 9.85009803073773e-06 2.07959196891465 RP11-225B17.2 ENSG00000273014.1
ENSG00000224186.8 0.47775074506238 0.158302108450989 4.53719757335882 6.79050997508364e-06 1.00212082489988e-05 2.06263181865033 C5orf66 ENSG00000224186.8
ENSG00000248161.5 -0.455116196124168 0.0412759527120767 -4.52709917620873 7.11264681446514e-06 1.04905179497888e-05 2.01824142586109 RP11-499E18.1 ENSG00000248161.5
ENSG00000238121.5 0.656628436183624 -0.55493428473867 4.52661348967219 7.12850367580321e-06 1.05128889766413e-05 2.01610879202961 LINC00426 ENSG00000238121.5
ENSG00000265474.1 1.2561563602893 -1.24239161240979 4.52569740771691 7.17012865205928e-06 1.05722320304624e-05 2.01075352289622 AC010761.9 ENSG00000265474.1
ENSG00000267481.1 -0.401436746338323 0.537588521207915 -4.50530316979663 7.85860068449165e-06 1.15616697311139e-05 1.92274741709187 CTC-559E9.5 ENSG00000267481.1
ENSG00000274333.4 0.473938899164636 2.16253577305358 4.50370447266614 7.91617071641267e-06 1.16441215195136e-05 1.91576014631545 RP11-717F1.2 ENSG00000274333.4
ENSG00000236850.4 -0.375276904701486 0.679430090781004 -4.49671693320429 8.17257364265434e-06 1.20108488360975e-05 1.8852477297488 BMS1P20 ENSG00000236850.4
ENSG00000225205.5 0.52297264535072 0.237880936975962 4.47512855847074 9.01598050106021e-06 1.32147177693768e-05 1.79125929094401 AC093818.1 ENSG00000225205.5
ENSG00000267575.6 0.428867990494239 1.9881744668107 4.4749062906827 9.02508292972014e-06 1.32267883651533e-05 1.79029382396577 CTC-459F4.3 ENSG00000267575.6
ENSG00000197989.13 -0.51896909107389 4.40286180050496 -4.46735736988841 9.33950879723902e-06 1.36810261860842e-05 1.75753026629936 SNHG12 ENSG00000197989.13
ENSG00000260570.1 -1.89874761758733 0.119422808847934 -4.45789440357239 9.77961160654686e-06 1.43105971278535e-05 1.71392931431952 RP11-24N18.1 ENSG00000260570.1
ENSG00000244479.6 -0.469130651771954 2.39572144528369 -4.44356128124955 1.04007754989839e-05 1.52035099882138e-05 1.65459185233861 OR2A1-AS1 ENSG00000244479.6
ENSG00000238279.1 0.494888703495333 0.542194225310692 4.43995212433536 1.05714926135274e-05 1.54486176663819e-05 1.63902434237285 BX470102.3 ENSG00000238279.1
ENSG00000274265.4 -0.531758101997343 1.27900269671383 -4.42026733595323 1.15508329418369e-05 1.68426645505373e-05 1.55432678782734 CH17-189H20.1 ENSG00000274265.4
ENSG00000234608.7 0.427499640221318 4.5027892793934 4.39139540279411 1.31456565449101e-05 1.91151454191787e-05 1.43074098418701 MAPKAPK5-AS1 ENSG00000234608.7
ENSG00000273893.1 0.414122651630781 -0.109267041215225 4.38957630782372 1.32528919692801e-05 1.92618966264641e-05 1.42297993204499 RP1-101A2.1 ENSG00000273893.1
ENSG00000261971.6 -0.456955293841168 1.485775404847 -4.37909802660049 1.38870575336799e-05 2.01586319037289e-05 1.37833402308566 MMP25-AS1 ENSG00000261971.6
ENSG00000267321.1 0.401718473129498 2.34756311825621 4.3779651698225 1.39573324505452e-05 2.02587161306438e-05 1.37351316626345 RP11-1094M14.11 ENSG00000267321.1
ENSG00000173727.11 -0.466675958901667 0.173228878394171 -4.3772546409122 1.40015822949137e-05 2.03171442888718e-05 1.37049012000863 CMB9-22P13.1 ENSG00000173727.11
ENSG00000261799.1 -0.362952003459721 0.90720206146711 -4.37061363371198 1.44217023406819e-05 2.09128392782417e-05 1.34225737785511 RP11-283I3.6 ENSG00000261799.1
ENSG00000268403.2 -0.459786588877584 0.175502500951521 -4.36312033001572 1.49102054978501e-05 2.16047857968944e-05 1.31044982190628 CTD-2371O3.3 ENSG00000268403.2
ENSG00000279618.1 1.45528901203033 -0.744527304000297 4.35808526873022 1.52895366515402e-05 2.21439173663008e-05 1.28686660267709 CTD-2196E14.7 ENSG00000279618.1
ENSG00000254635.5 0.386056896235155 2.88876166407917 4.34386474264894 1.6239103773783e-05 2.34879613225619e-05 1.22894987792887 WAC-AS1 ENSG00000254635.5
ENSG00000269176.2 -0.354613048508447 0.77730289609239 -4.34175995983223 1.63910387308906e-05 2.37032226599427e-05 1.22006192993113 RP11-727F15.12 ENSG00000269176.2
ENSG00000267002.1 -0.401114543134964 0.406145349733019 -4.32611721430145 1.75635327384416e-05 2.53531124077335e-05 1.15413408339798 RP11-242D8.1 ENSG00000267002.1
