logFC AveExpr t P.Value adj.P.Val B Symbol
ENSG00000261040.6 1.26470663423374 0.531424610224595 8.79252590604701 1.30277855712555e-17 3.1336939276175e-17 28.465954020196 WFDC21P
ENSG00000237187.8 -1.00927907775104 1.19244841842249 -8.79075454590827 1.32126907618767e-17 3.17766983402852e-17 28.4520291824008 NR2F1-AS1
ENSG00000263142.5 -0.811065828833636 0.313205499117746 -8.78871147698373 1.3429183849685e-17 3.22922761076521e-17 28.4359711579255 LRRC37A17P
ENSG00000113140.10 1.29115137613171 8.36705622224146 8.78818929643352 1.34850771750637e-17 3.24215685272809e-17 28.4318674174382 SPARC
ENSG00000182173.12 0.895141016146485 4.53136702155582 8.78752735079296 1.35562615374424e-17 3.25875779630767e-17 28.4266655595179 TSEN54
ENSG00000235238.1 3.32863479110337 -1.68598635669284 8.79017412123403 1.37103660713457e-17 3.29528335305464e-17 28.4167989681573 SUMO2P1
ENSG00000150768.15 0.839767375851013 3.8084987521238 8.7852551542362 1.38034483552664e-17 3.31713302866397e-17 28.4088119940143 DLAT
ENSG00000167323.9 -0.847084643615513 4.14844747084078 -8.78402651010735 1.39389612169013e-17 3.34917078853093e-17 28.3991595557402 STIM1
ENSG00000103549.21 0.851047054079872 5.08417745377324 8.78284516525768 1.40704977578108e-17 3.38024320150241e-17 28.3898797113144 RNF40
ENSG00000188846.13 1.11017936848211 9.70260174199513 8.78253463316846 1.41052771645701e-17 3.38806492120166e-17 28.3874405448612 RPL14
ENSG00000099994.10 -1.04562072686364 0.665603762299308 -8.78124628300831 1.42504820572794e-17 3.422404026823e-17 28.3773215417163 SUSD2
ENSG00000276952.1 -1.18333170751428 0.40169550597271 -8.77913815399586 1.4491276285824e-17 3.47968549882331e-17 28.3607663261443 RP5-965G21.6
ENSG00000163935.13 0.734693810897176 1.86465003296207 8.77572455354266 1.48897451208675e-17 3.57480424644057e-17 28.3339658355489 SFMBT1
ENSG00000152409.8 -0.909938223569347 1.5560894206678 -8.77492056599469 1.4985159997603e-17 3.5971458027291e-17 28.3276548503467 JMY
ENSG00000095015.5 0.73174161076979 1.55367326107685 8.77385973304972 1.51119824527899e-17 3.62701844426226e-17 28.3193284272484 MAP3K1
ENSG00000120458.9 -0.826183007058357 1.99789208584161 -8.77359508079288 1.51437866946234e-17 3.63408000670882e-17 28.3172513089615 MSANTD2
ENSG00000205730.6 0.759272937883868 2.45463410568638 8.77237526058086 1.52912348630662e-17 3.6688862509606e-17 28.3076782110891 ITPRIPL2
ENSG00000180089.5 -0.855875579907832 1.18331515063171 -8.7713779096342 1.54128459723846e-17 3.69748333556734e-17 28.2998518221402 TMEM86B
ENSG00000256340.8 1.67317354247332 0.0542678770720939 8.77063806731015 1.58037633550827e-17 3.790666823613e-17 28.2758803740458 ABCC6P1
ENSG00000198860.11 0.854738797663309 3.62532423966308 8.76636134434336 1.60391937184757e-17 3.84653199458178e-17 28.2604965850228 TSEN15
ENSG00000125863.17 0.831549475942009 4.07466832918596 8.76514671591554 1.61945937661143e-17 3.88318968723786e-17 28.2509704254864 MKKS
ENSG00000132394.10 0.759151003724144 3.09498707726041 8.76436063404497 1.62959581339e-17 3.90688105190389e-17 28.244805850868 EEFSEC
ENSG00000187735.12 0.870732928274692 5.01492733439463 8.7643020055419 1.63035433091443e-17 3.90808537368003e-17 28.2443460946205 TCEA1
ENSG00000267796.7 -0.815247175114266 2.74228980994967 -8.76308263446178 1.6462095704028e-17 3.94547164124034e-17 28.2347845125191 LIN37
ENSG00000125611.15 0.877581621230293 4.30701716679768 8.76108946404642 1.67245535768359e-17 4.0077452845528e-17 28.2191575154369 CHCHD5
ENSG00000144034.14 0.833172230224078 4.64074375892211 8.75745695354646 1.721356478994e-17 4.12428036548663e-17 28.1906848571152 TPRKB
ENSG00000159593.14 0.832610492928974 4.71627965431903 8.7559794049151 1.74164953440704e-17 4.17224617578195e-17 28.1791060719178 NAE1
ENSG00000110060.8 0.738167031080096 2.5047962128129 8.754099390712 1.76781252332246e-17 4.23425656198526e-17 28.1643755999036 PUS3
ENSG00000257663.1 1.03623912019669 2.72388410327341 8.75277817069274 1.78643131100507e-17 4.27818047870994e-17 28.1540249399882 RP11-1100L3.7
ENSG00000197771.12 0.81369141907192 4.26050585408016 8.75196875417735 1.79793336361169e-17 4.30504998617115e-17 28.1476844436576 MCMBP
ENSG00000272752.5 -1.11309812180339 4.49936904364484 -8.75075674459958 1.81529346164781e-17 4.34593561792803e-17 28.138191133366 STAG3L5P-PVRIG2P-PILRB
ENSG00000200087.1 2.51353962794406 0.971809117685759 8.75525942655834 1.82197295516892e-17 4.36124233973039e-17 28.1361585218625 SNORA73B
ENSG00000260401.1 1.40811956688362 -0.822545868749564 8.74774257425893 1.85918868940117e-17 4.44962715042593e-17 28.1145865322546 RP11-800A3.4
ENSG00000108641.14 0.845136198377559 2.90223301468444 8.74651386866547 1.87738197293096e-17 4.49246462699009e-17 28.104966121753 B9D1
ENSG00000183444.10 0.817831047581916 2.49989344124624 8.74549507955432 1.89260048070318e-17 4.52817131949921e-17 28.0969901055292 OR7E38P
ENSG00000170469.10 0.756651428689959 1.18030769916152 8.74486740937131 1.90203718729594e-17 4.55003564249641e-17 28.0920764922957 SPATA24
ENSG00000215039.6 -1.01010789328216 4.89014132810002 -8.74367979654244 1.92001984562394e-17 4.59233345014004e-17 28.0827802213419 CD27-AS1
ENSG00000141232.4 0.910832789719609 4.93639249520213 8.74281078855964 1.93328466568094e-17 4.62333556591357e-17 28.0759785233364 TOB1
ENSG00000243926.1 1.01877541733392 0.374815785716249 8.73558154739732 2.0472053790834e-17 4.89500283039455e-17 28.0194161692513 TIPARP-AS1
ENSG00000172757.12 1.12636525634752 9.50769959910019 8.73546110726987 2.04915846786603e-17 4.89890494080808e-17 28.0184741457171 CFL1
ENSG00000166503.8 -1.22702061029177 2.64622988252763 -8.73512040282223 2.08759292706169e-17 4.99000785056817e-17 28.0007631825694 HDGFRP3
ENSG00000242687.2 -0.758176101600001 0.783015825035823 -8.73248793434697 2.09796074274492e-17 5.01400456377468e-17 27.9952226989534 AC004893.11
ENSG00000117410.13 0.959861033689396 6.41535149440926 8.73042888082463 2.13243033869278e-17 5.09558659410374e-17 27.9791237092493 ATP6V0B
ENSG00000138757.14 0.872117209269398 5.04548508122987 8.72999710212433 2.13972925677908e-17 5.11222706533514e-17 27.9757481691592 G3BP2
ENSG00000177842.11 0.675502875553126 0.297740748818363 8.72972305140672 2.14437470436312e-17 5.12252366349191e-17 27.9736057762045 ZNF620
ENSG00000135336.14 0.747125154461814 3.08239839103488 8.72961405208245 2.14622512850438e-17 5.12614127686463e-17 27.9727536881691 ORC3
ENSG00000268790.5 3.10816795372886 -0.746899608553397 8.73429301722218 2.14827106538989e-17 5.13022465599917e-17 27.9733587291494 CTC-429P9.4
ENSG00000197782.14 0.743410862771926 2.26980183049781 8.72898427971674 2.15694740216699e-17 5.15013814682382e-17 27.9678306891964 ZNF780A
ENSG00000149679.11 0.757159094211802 1.76768623263057 8.72736995683696 2.18467480651624e-17 5.21552647471131e-17 27.955212633312 CABLES2
ENSG00000134072.10 -0.934020279915806 3.52114211034308 -8.72648639681192 2.19999967492669e-17 5.25129010186305e-17 27.9483072306813 CAMK1
ENSG00000164167.9 0.82272685217261 4.44385916393537 8.72540164617054 2.2189595227896e-17 5.2957176971457e-17 27.9398301919633 LSM6
ENSG00000225329.3 2.48322348064125 -1.30244394009398 8.72690802433329 2.23545701445651e-17 5.33425571023527e-17 27.9333005692519 LHFPL3-AS2
ENSG00000164715.5 0.613445755055852 2.47848713906131 8.72394477142927 2.24467801491156e-17 5.35542119447542e-17 27.9284464121128 LMTK2
ENSG00000196696.12 -1.04106447767166 3.27716552643077 -8.72101756257945 2.29724703547677e-17 5.47998491418266e-17 27.9055782241552 PDXDC2P
ENSG00000106244.12 0.925814220449613 6.40833198071712 8.71959679458887 2.32319929810902e-17 5.54102646851987e-17 27.894480966824 PDAP1
ENSG00000181472.4 0.710457680889889 2.33470128012908 8.71919809103942 2.33053411441586e-17 5.5576516985171e-17 27.891367051595 ZBTB2
ENSG00000188739.14 0.834683940206854 4.96940031159152 8.71905726454707 2.33313032142675e-17 5.56297328123867e-17 27.8902672092765 RBM34
ENSG00000220842.6 1.13253980689104 9.66813964313618 8.71855312836103 2.34244779173374e-17 5.58431646552558e-17 27.8863300658175 RP11-572P18.1
ENSG00000138382.13 0.866399528574728 5.22870940037509 8.71511574489315 2.40696587647987e-17 5.73722881964068e-17 27.8594899893039 METTL5
ENSG00000273314.1 0.680539799297494 -0.0920309164709388 8.70997160079904 2.50681529461573e-17 5.97429578493407e-17 27.8193386676351 RP5-1136G13.2
ENSG00000103353.15 0.772600272588656 3.48925872261322 8.70960659526813 2.51405380512697e-17 5.99061087116712e-17 27.8164904210699 UBFD1
ENSG00000241975.1 -1.07656333080546 0.695070695118981 -8.70928832527113 2.52038235813028e-17 6.00475290852373e-17 27.8140069427908 TCEB1P19
ENSG00000134758.13 0.803175724219544 3.0537695761566 8.7087234001174 2.53165427872995e-17 6.03066614959796e-17 27.8095989775156 RNF138
ENSG00000142166.12 0.768400289743939 3.1126549193761 8.70804743119414 2.54520737598144e-17 6.06200445286446e-17 27.8043248635032 IFNAR1
ENSG00000181789.14 0.944682586378986 6.2506108481977 8.70689474497522 2.56848428023163e-17 6.11648886901865e-17 27.7953320037326 COPG1
ENSG00000001617.11 0.858101428184055 2.91624028745895 8.70656832476422 2.57511404559732e-17 6.13131961379539e-17 27.7927855570458 SEMA3F
ENSG00000071242.11 -0.89625111816454 2.52414665478639 -8.70409830762365 2.62583290491064e-17 6.25110501941508e-17 27.7735190783429 RPS6KA2
ENSG00000150551.10 -1.35548901184609 -0.0515264694967643 -8.70118338920373 2.68695918130527e-17 6.3956252630382e-17 27.750787870316 LYPD1
ENSG00000187017.14 1.77844260856995 2.93534629553414 8.7025753538463 2.75700554627485e-17 6.56132911207845e-17 27.7268719976199 ESPN
ENSG00000175899.14 -1.09916757681449 6.17770266153063 -8.69741020021261 2.76817712631021e-17 6.58688848258653e-17 27.7213726153138 A2M
ENSG00000187534.6 2.06223518209801 -0.877548064534305 8.69917932502449 2.76927651103443e-17 6.58847678974272e-17 27.7215691118837 PRR13P5
ENSG00000186222.4 0.744219338609937 2.78356129455817 8.69717351757177 2.77335187263962e-17 6.59714374194875e-17 27.7195278069488 BLOC1S4
ENSG00000186716.19 0.810714943570767 4.08714901076089 8.69695867394438 2.77805742002514e-17 6.60730681984463e-17 27.7178532558354 BCR
ENSG00000169139.11 0.859871653593576 4.81623250135736 8.6969104098265 2.77911559571449e-17 6.60879320539744e-17 27.7174770763511 UBE2V2
ENSG00000101342.9 0.9587820738473 2.86892715513623 8.69683989473717 2.78066233356796e-17 6.61144075725986e-17 27.7169274716394 TLDC2
ENSG00000181031.15 0.891519373940998 2.27757268043535 8.69614752971696 2.79589453899018e-17 6.64662166001171e-17 27.7115312667445 RPH3AL
ENSG00000254692.1 2.14847326988748 1.29087167021049 8.69944435541666 2.82947992042164e-17 6.72541542318979e-17 27.7012928800888 RP11-468E2.1
ENSG00000187554.11 -0.825424416181678 -0.115850172689901 -8.69406537674229 2.84220134343734e-17 6.75460063781534e-17 27.6953052799718 TLR5
ENSG00000097007.17 -0.932144858895903 4.90962475900806 -8.69356755864014 2.85338460831944e-17 6.78012183799269e-17 27.6914262943188 ABL1
ENSG00000247679.2 -0.78125105130225 -0.088974999001398 -8.69214252317449 2.88563851428688e-17 6.85569467924721e-17 27.6803234270817 RP11-1277A3.1
ENSG00000139990.17 -0.82931171523238 3.73072317419917 -8.69139046011157 2.9028055914488e-17 6.89540630606531e-17 27.6744644650359 DCAF5
ENSG00000089876.11 0.82918043718695 3.71730922442252 8.69094503919999 2.91302063354641e-17 6.91859407827347e-17 27.6709945938986 DHX32
ENSG00000142892.14 0.763045075083728 2.89382167493632 8.6896606253892 2.94267613455263e-17 6.98793966883566e-17 27.6609896767415 PIGK
ENSG00000182054.9 0.994058907584718 6.56872036687271 8.68821318163665 2.97645366663612e-17 7.06705069019984e-17 27.6497162438513 IDH2
ENSG00000171307.18 0.800610746429976 4.07166424098443 8.68769991967487 2.98852298422749e-17 7.09460288272494e-17 27.6457190540321 ZDHHC16
ENSG00000136161.12 -0.798533582692846 1.81447730065179 -8.684531453042 3.06410798744391e-17 7.27290607568957e-17 27.6210477579803 RCBTB2
ENSG00000198771.10 -0.970730406349105 1.45591647305921 -8.68356429894227 3.08755414075464e-17 7.32741730199316e-17 27.6135184228121 RCSD1
ENSG00000135913.10 0.713833915705526 0.492090837261643 8.68272392837751 3.10807073318665e-17 7.37496018583952e-17 27.6069766419524 USP37
ENSG00000117481.10 0.731504154412167 2.80326549528075 8.68082401610958 3.15495291032472e-17 7.48503991399746e-17 27.5921888125619 NSUN4
ENSG00000119977.20 0.781159272093057 3.86857689947374 8.6786988112124 3.20822327022562e-17 7.61023884112763e-17 27.5756504713938 TCTN3
ENSG00000266173.5 -0.84374901506105 3.71423177998247 -8.67803152140052 3.22513229079157e-17 7.64915937438206e-17 27.5704582847873 STRADA
ENSG00000172602.9 1.11250099629687 1.03997371401055 8.676881245317 3.25448722570232e-17 7.71758163035736e-17 27.5615087211326 RND1
ENSG00000151623.14 -1.03128527164241 1.9663414861019 -8.67553192762698 3.28925853390346e-17 7.79882482665485e-17 27.5510117396653 NR3C2
ENSG00000153558.13 -1.1349792047798 0.653825194650651 -8.67218537815734 3.37709087345794e-17 8.00583081190379e-17 27.5249829280935 FBXL2
ENSG00000105409.15 -1.23338887222314 -0.369302372339052 -8.66428944798073 3.5936212394268e-17 8.51782038649097e-17 27.4636014588069 ATP1A3
ENSG00000058091.16 -1.02539985709543 0.745780682851393 -8.66386397997702 3.60567088557743e-17 8.54505349689042e-17 27.4602952093182 CDK14
ENSG00000044459.14 -0.997329921803926 0.371958745596516 -8.66356085860593 3.61427992234108e-17 8.56412553825926e-17 27.457939776091 CNTLN
ENSG00000271503.5 1.40097824564986 2.55738278354979 8.66670747635279 3.62401784181901e-17 8.5858661557616e-17 27.45641560491 CCL5
ENSG00000250305.8 -1.08608218974446 -0.236587683226553 -8.66313168033651 3.62650390626021e-17 8.59042190838502e-17 27.4546049175703 KIAA1456
ENSG00000113300.11 0.714834497030799 2.56981083778149 8.66057788126687 3.70009187177874e-17 8.76337548579174e-17 27.4347637542296 CNOT6
ENSG00000275052.4 0.787525525759238 4.15307672429653 8.6604307870046 3.70437508720141e-17 8.77215801851249e-17 27.4336210799465 SMEK2
ENSG00000204713.10 0.811260599291491 4.45237859636651 8.65994966865805 3.71841896837078e-17 8.80404801528734e-17 27.4298837094766 TRIM27
ENSG00000185864.16 -1.06418617796914 4.55158529053609 -8.65930125420947 3.73742954967064e-17 8.8476858752678e-17 27.4248470283364 NPIPB4
ENSG00000135363.11 -0.885361281921473 2.05796361908932 -8.65918382431386 3.74088268870148e-17 8.85448648815223e-17 27.4239349015265 LMO2
ENSG00000243156.7 -0.924524805845507 3.66419159503512 -8.65906201784706 3.74446785804482e-17 8.86159745182651e-17 27.4229887904325 MICAL3
ENSG00000105374.9 1.23728206853723 1.44541622904993 8.66032119340009 3.74827909674356e-17 8.86924113864171e-17 27.4224354587737 NKG7
ENSG00000147123.10 0.911226390678656 6.07425450583418 8.65835893957563 3.7652282840806e-17 8.90796486874219e-17 27.4175279553368 NDUFB11
ENSG00000129083.12 0.834660104973358 5.0997677178451 8.65692426274734 3.80794496585569e-17 9.0076291601998e-17 27.4063858578513 COPB1
ENSG00000108262.15 0.826228745757928 4.37443812752806 8.65687787601188 3.8093340714792e-17 9.00951802487056e-17 27.4060256300563 GIT1
ENSG00000175376.8 0.755764716853173 3.51093479197308 8.65600337854658 3.83561588587338e-17 9.07027132832094e-17 27.3992347877437 EIF1AD
ENSG00000167748.10 2.13622746063793 3.79877685491372 8.65814338943258 3.9160552833129e-17 9.25905507547091e-17 27.3802906382714 KLK1
ENSG00000136045.11 0.799230205188433 4.23397810541687 8.65262976247762 3.93869581721989e-17 9.31114283150308e-17 27.3730423319446 PWP1
ENSG00000115459.17 -0.816504394222754 3.22923700607017 -8.65219647505118 3.95213171779949e-17 9.34145791060291e-17 27.3696789136855 ELMOD3
ENSG00000159596.6 0.78866299529248 3.95972561153285 8.65109290572428 3.98655756414641e-17 9.42136880574027e-17 27.3611129976102 TMEM69
ENSG00000203805.10 1.61643458517955 -0.552185922371444 8.65047643309176 4.00591732455769e-17 9.4656550164386e-17 27.3563283082497 PPAPDC1A
ENSG00000186188.10 2.23155472386371 -0.311138890896653 8.65318678763052 4.05062751360886e-17 9.56981922256516e-17 27.3467078471207 FFAR4
ENSG00000166598.12 1.02016177526331 8.08802719719834 8.64901957768815 4.05203871029607e-17 9.57167087729429e-17 27.3450221488299 HSP90B1
ENSG00000272801.1 -2.5849367866308 -1.46493479323847 -8.65108553717442 4.06079003494469e-17 9.59085802493904e-17 27.3436532357268 RP1-170O19.23
ENSG00000154719.13 0.818775239573031 4.08174573001864 8.6464351502181 4.13515231459011e-17 9.76497655713192e-17 27.3249690034705 MRPL39
ENSG00000256771.2 0.756107298452048 1.17725215830758 8.64587789690805 4.15329293597975e-17 9.80629681757794e-17 27.3206457747734 ZNF253
ENSG00000004059.10 0.942667384405148 6.79761691116423 8.64325261972113 4.23981930616948e-17 1.00090441837845e-16 27.3002815779811 ARF5
ENSG00000177425.10 0.868950396334518 3.96191979325243 8.64122016069265 4.30802884268683e-17 1.01684945064502e-16 27.2845192247733 PAWR
ENSG00000216895.8 0.787663038488563 1.94107781421287 8.64099681872609 4.31559006348081e-17 1.01847658444307e-16 27.2827873176329 AC009403.2
ENSG00000108510.9 0.74792654556364 2.63067670283751 8.64067012680082 4.32667382563116e-17 1.02093440386703e-16 27.2802540463722 MED13
ENSG00000240849.10 0.837730295757639 4.46286164823094 8.64018089523634 4.34332476382332e-17 1.02470490677582e-16 27.276460534132 TMEM189
ENSG00000167978.16 -1.14285403307246 8.03996336329928 -8.63973545026254 4.35854052423477e-17 1.02813569966293e-16 27.2730066923602 SRRM2
ENSG00000131127.13 -0.97149668318085 1.65128848126445 -8.63950353347755 4.36648331787526e-17 1.02985007752299e-16 27.2712085376987 ZNF141
ENSG00000133943.20 -0.91283069384286 4.47950336654319 -8.63921356550221 4.37643441006032e-17 1.03203751623852e-16 27.2689603400704 C14orf159
ENSG00000149633.11 -1.20107850017418 1.48590988739287 -8.63989907323341 4.3885159252141e-17 1.03472659102227e-16 27.2665755896568 KIAA1755
ENSG00000114902.13 0.927964861376788 6.55455386021293 8.63803061082788 4.41726377082298e-17 1.04134382358066e-16 27.2597892034159 SPCS1
ENSG00000102870.5 0.732236387174119 2.36193992783268 8.63701407116892 4.45265005387146e-17 1.04952374183883e-16 27.2519090351006 ZNF629
ENSG00000271646.1 -0.700891417823778 -0.167165800780879 -8.63669633091127 4.46376814362998e-17 1.05198181725746e-16 27.2494460783835 RP11-326I11.3
ENSG00000135365.15 -0.891162701584581 3.22225108076563 -8.63633181969947 4.47655660883735e-17 1.05483273197117e-16 27.2466206662274 PHF21A
ENSG00000151876.12 0.746455164843369 2.40822842431 8.63611498240986 4.48418127678463e-17 1.05646618343397e-16 27.2449399542938 FBXO4
ENSG00000164961.15 0.778748252963007 3.81240533284182 8.63551083529321 4.5054927394545e-17 1.0613232202035e-16 27.2402573697053 KIAA0196
ENSG00000010810.17 -0.980512294352498 4.03356250538576 -8.63503643046106 4.52229766656278e-17 1.06511735222194e-16 27.2365805655692 FYN
